iy id it imin qn qh qe qs qf U RH Tair pres rain kdown snow ldown fcld wuh xsmd lai kdiff kdir wdir
1977 18 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 100.00 -0.10 -999.00 -999.00 27.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 27.00 0.00 -999.00
1977 18 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 99.30 0.00 -999.00 -999.00 66.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 66.00 0.00 -999.00
1977 18 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 100.00 0.00 -999.00 -999.00 89.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 89.00 0.00 -999.00
1977 18 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 93.00 0.00 -999.00 -999.00 108.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 101.00 34.30 -999.00
1977 18 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 93.00 0.00 -999.00 -999.00 90.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 85.00 27.40 -999.00
1977 18 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 93.00 0.00 -999.00 -999.00 35.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 33.00 15.40 -999.00
1977 18 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 93.60 -0.10 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 18 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 93.60 -0.10 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 18 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 93.60 -0.10 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 18 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 93.60 -0.10 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 18 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 93.60 -0.10 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 18 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 92.90 -1.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 18 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 92.90 -1.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 18 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 92.90 -1.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 19 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 92.90 -1.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 19 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 92.90 -1.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 19 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 92.90 -1.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 19 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 92.80 -2.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 19 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 92.80 -2.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 19 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 92.80 -2.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 19 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 92.80 -2.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 19 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 92.80 -2.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 19 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 92.80 -2.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 19 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 92.80 -2.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 19 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 92.80 -2.00 -999.00 -999.00 31.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 31.00 0.00 -999.00
1977 19 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 92.80 -2.00 -999.00 -999.00 96.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 88.00 53.90 -999.00
1977 19 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 68.50 -2.00 -999.00 -999.00 146.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 110.00 185.20 -999.00
1977 19 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 86.10 -2.00 -999.00 -999.00 146.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 118.00 135.10 -999.00
1977 19 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 86.10 -2.00 -999.00 -999.00 123.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 81.00 225.30 -999.00
1977 19 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 86.00 -3.00 -999.00 -999.00 57.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 40.00 127.60 -999.00
1977 19 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 85.90 -4.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 19 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 92.70 -4.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 19 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 85.80 -5.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 19 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 92.70 -5.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 19 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 92.60 -6.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 19 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 92.50 -8.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 19 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 92.50 -8.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 19 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 85.30 -9.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 20 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 85.30 -9.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 20 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 92.50 -8.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 20 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 85.40 -8.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 20 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 92.50 -8.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 20 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 85.60 -7.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 20 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 85.60 -7.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 20 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 85.60 -7.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 20 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 85.60 -7.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 20 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 85.80 -5.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 20 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 92.60 -6.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 20 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 92.60 -6.00 -999.00 -999.00 37.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 37.00 0.00 -999.00
1977 20 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 85.80 -5.00 -999.00 -999.00 103.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 97.00 39.50 -999.00
1977 20 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 85.80 -5.00 -999.00 -999.00 147.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 129.00 91.00 -999.00
1977 20 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 92.70 -5.00 -999.00 -999.00 144.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 135.00 42.70 -999.00
1977 20 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 92.70 -5.00 -999.00 -999.00 115.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 108.00 36.80 -999.00
1977 20 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 85.80 -5.00 -999.00 -999.00 59.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 53.00 43.80 -999.00
1977 20 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 92.70 -5.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 20 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 85.80 -5.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 20 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 85.70 -6.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 20 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 85.70 -6.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 20 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 85.70 -6.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 20 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 85.80 -5.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 20 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 85.80 -5.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 20 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 85.80 -5.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 21 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 85.80 -5.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 21 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 85.80 -5.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 21 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 85.80 -5.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 21 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 85.80 -5.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 21 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 92.70 -5.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 21 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 85.90 -4.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 21 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 85.90 -4.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 21 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 100.00 -5.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 21 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 92.70 -5.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 21 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 92.70 -4.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 21 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 92.70 -4.00 -999.00 -999.00 42.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 42.00 0.00 -999.00
1977 21 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 86.00 -3.00 -999.00 -999.00 86.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 86.00 0.00 -999.00
1977 21 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 86.00 -3.00 -999.00 -999.00 142.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 117.00 124.20 -999.00
1977 21 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 86.00 -3.00 -999.00 -999.00 153.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 115.00 177.00 -999.00
1977 21 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 86.00 -3.00 -999.00 -999.00 102.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 93.00 46.40 -999.00
1977 21 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 79.70 -3.00 -999.00 -999.00 62.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 49.00 92.30 -999.00
1977 21 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 79.50 -4.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 21 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 79.50 -4.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 21 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 79.50 -4.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 21 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 79.40 -5.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 21 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 79.40 -5.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 21 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 79.40 -5.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 21 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 79.40 -5.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 21 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 79.40 -5.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 22 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 79.40 -5.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 22 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 79.40 -5.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 22 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 79.40 -5.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 22 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 79.40 -5.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 22 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 79.40 -5.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 22 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 79.40 -5.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 22 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 79.40 -5.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 22 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 79.50 -4.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 22 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 79.50 -4.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 22 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 85.90 -4.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 22 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 85.90 -4.00 -999.00 -999.00 45.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 45.00 0.00 -999.00
1977 22 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 86.00 -3.00 -999.00 -999.00 90.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 90.00 0.00 -999.00
1977 22 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 86.00 -3.00 -999.00 -999.00 103.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 103.00 0.00 -999.00
1977 22 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 86.00 -3.00 -999.00 -999.00 90.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 90.00 0.00 -999.00
1977 22 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 86.00 -3.00 -999.00 -999.00 66.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 66.00 0.00 -999.00
1977 22 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 86.00 -3.00 -999.00 -999.00 32.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 32.00 0.00 -999.00
1977 22 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 92.80 -3.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 22 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 92.80 -3.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 22 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 92.80 -3.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 22 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 92.80 -3.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 22 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 92.80 -3.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 22 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 92.80 -3.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 22 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 92.80 -3.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 22 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 92.80 -3.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 23 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 92.80 -3.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 23 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 92.80 -3.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 23 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 92.80 -3.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 23 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 92.80 -3.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 23 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 92.80 -3.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 23 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 92.70 -4.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 23 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 92.70 -5.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 23 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 92.50 -7.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 23 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 92.50 -8.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 23 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 92.50 -8.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 23 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 92.50 -7.00 -999.00 -999.00 58.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 56.00 23.30 -999.00
1977 23 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 92.60 -6.00 -999.00 -999.00 111.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 106.00 30.90 -999.00
1977 23 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 92.70 -5.00 -999.00 -999.00 100.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 100.00 0.00 -999.00
1977 23 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 92.70 -5.00 -999.00 -999.00 118.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 112.00 27.00 -999.00
1977 23 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 92.70 -5.00 -999.00 -999.00 94.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 89.00 24.80 -999.00
1977 23 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 85.80 -5.00 -999.00 -999.00 49.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 47.00 13.40 -999.00
1977 23 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 85.80 -5.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 23 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 92.70 -5.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 23 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 92.60 -6.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 23 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 92.60 -6.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 23 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 92.60 -6.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 23 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 92.60 -6.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
